"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Paraguay","PRY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","66349206.3492064","61714285.7142857","60198412.6984127","63952380.952381","75531746.031746","88698412.6984127","88888888.8888889","105873015.873016","148968253.968254","206802695.05514","199642857.142857","249071428.571429","407007936.507937","471531746.031746","548674603.174603","615865079.365079","627833333.333333","657801470.588235","525092104.54261","827269915.109356","888944748.972827","1276819837.9609","1444433945.94508","2059098946.43025","2468316706.2008","3035291401.58737","3550997047.16269","3566831493.03473","4343942839.01852","4787159382.54688","5598134199.44779","5162446921.68941","4830120259.01573","5059911869.98669","3781642164.42722","3837259043.41216","3452915687.14031","3416430254.76448","3626068858.76215","4397197654.93139","5110362042.55377","6216897492.09468","7745144667.62331","9795842928.27075","8095869369.50587","11002312080.3547","13219661068.384","12273695529.7133","14343221253.7108","14021956331.3024","11934366475.136","12756978958.4271","14191128088.2217","14507631759.0227","13226279054.5665","",
"West Bank and Gaza","PSE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413500000","562100000","546000000","650300000","734400000","751600000","885000000","615900000","477800000","515100000","596800000","723300000","736300000","1066300000","1165000000","1133300000","1367300000","1799400000","1871100000","2111100000","2213600000","2244300000","2207100000","2536000000","2598000000","","",
"Pacific island small states","PSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","858288413.390246","782823642.0644","767744891.749764","751784680.917472","836535349.601992","787223557.779628","802448404.124002","815907697.282835","952607177.212807","1088756194.12759","1226802031.30493","1198934201.1446","1238555726.0145","1336601602.89856","1577385351.05776","1676542878.50977","1978115044.89288","1966671798.90998","1575895298.37249","1751229595.10327","1592404423.6988","1450373482.32297","1624804286.9584","1934097006.13537","2091540854.94653","2325318072.32382","2285488767.36765","2508977937.67437","3041608121.86697","2402051452.04546","2967885256.36601","3751003084.97462","4164828410.91356","4114467144.38955","4279206680.5608","3872368962.68422","3956455880.44522","4179280415.60077","4504001713.25119","","",
"Post-demographic dividend","PST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","300259058117.76","336215646034.258","397087183203.697","529911208562.366","698099879190.604","753216274039.617","833042072768.569","945478120555.06","1131716472107.23","1387198386020.18","1636757252573.64","1639029585560.86","1561138884010.97","1549886989790.47","1649650608036.47","1695137193470.58","1975845127314.78","2329131489417.34","2684286036222.35","2891926774327.38","3347847177842.29","3498907085932.51","3764580367587.64","3707524893640","4137269090626.23","4900358536617.09","5068624626714.96","5199327502275.82","5194612074094.43","5326721888302.73","5730882183927.52","5539152083248.79","5748364953482.2","6606801417337.88","7884356760352.91","8666483186487.12","9751019572332.95","11216003091525.1","12445664303653.2","10080963367414.4","11598256607180.9","13490433811774.2","13443770444662.1","13840947939054.8","14187668138116.5","12758840302429.4","12661814425704","13760474254253.7","14913945868284.9","14621732367443.8","",
"French Polynesia","PYF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43125717.1722101","50636330.6953076","90636322.3465078","129108379.092131","116788057.729612","166187495.860263","155319954.322874","154358972.568765","190458327.364216","168811807.940836","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3309340686.81319","3608241785.71429","3961263818.68132","5454670329.67033","5240109890.10989","7440934065.93407","11949450549.4505","11556593406.5934","11684615384.6154","14519780219.7802","20363186813.1868","28982692307.6923","38244780219.7802","48048351648.3516","70732417582.4176","50009065934.0659","77975824175.8242","121837912087.912","142876098901.099","144510439560.44","140228846153.846","92291208791.2088","72397252747.2527","85204395604.3956","102560989010.989","92046153846.1538","",
"Romania","ROU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6522727272.72727","5103947368.42105","6981666666.66667","6067763157.89474","7488942598.18731","9594687653.71372","9772624067.46675","10031110491.0714","9596101847.67914","9585664905.75882","8042562992.30734","8929665187.0204","11061866585.993","13996536144.5783","19300916138.1254","24155609705.8723","30226593093.6276","43141451010.9503","56054468220.2549","45308070704.7519","53854746845.401","67931903168.6676","64042731099.7059","76385528411.3104","82837632867.5505","73553461317.6224","78593220338.9831","88964194941.3942","101078166226.913","100909412680.809","",
"Russian Federation","RUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110935029375.242","93864126141.833","68740740740.7407","286864406779.661","166221968543.886","109667054790.09","115848931221.619","102134384267.208","100138288677.615","84595569294.1783","84670999187.6523","114429434767.153","113116215289.681","121649122807.018","151697510751.987","203415480735.856","268957446507.615","333908278474.495","392044033024.769","520003701781.281","341583596930.095","445513189914.35","573991825010.295","594193217854.85","592497432241.002","558283087794.633","391365279621.646","330106672194.393","410722488464.729","509503240085.466","481286792703.479","",
"Rwanda","RWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","14800000","14000000","11600000","7600000","15600000","18000000","14045713.1428571","16773000","15049999","14489999","25299999","22766638.9522131","20411486.8899625","33721790.472105","37535558.2204488","52450624.3680732","92977882.1860733","106530355.41736","133872850.966444","233473705.94539","181144470.561989","138251014.510046","162572532.774554","171374038.310444","200513014.189952","184987470.949097","244728622.493889","160729968.059642","158571149.949573","147651245.804689","143182955.195743","139864281.479848","112984489.161452","102031319.98031","47498580","66627296.732083","83373731.5038133","144372284.265104","111106098.956147","117771983.689378","112685214.790393","145034254.576664","122669896.74465","166458044.65689","247401935.062664","314064005.294873","359783023.807966","556168240.531671","579357690.710429","587555846.022032","654631747.348666","861353325.342971","906110108.9688","1040401400.47879","1131386320.71577","1121586764.97473","1343923765.15002","1899511803.83642","2037223408.38002","2259247342.62307","",
"South Asia","SAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2761955376.006","2853341680.04585","2983627918.9824","3332679744.95176","3400843225.55416","3472305812.48396","3481337733.99218","3663760464.29483","3813467563.71884","3911659565.04175","4544036572.8444","4548105688.06689","4644739036.74987","5894524228.21644","7581533270.43023","8676858659.80086","10008776177.6101","11424182342.2839","12224861006.5203","14824725448.6921","16958934192.5403","17803711134.6115","17696893278.6265","18864284525.744","19575378169.8196","18615654286.7584","19901657043.0999","23576370734.3357","27004722650.5689","30432099861.1126","33375252857.712","35909392729.4793","40119514207.2553","43157721126.1722","48768158530.5327","59300111921.514","62149325285.4461","66656589610.1124","69660341587.3477","75236553715.7307","85366699347.5612","86333616184.2417","98434344349.0186","119581146112.825","158321047991.667","197821471565.387","241855040846.002","298779083780.218","339189283869.163","323772777567.812","431981575906.502","520018104490.616","520368148075.257","551237230416.858","552008437800.913","500629897147.082","523142984641.966","584140285491.864","632221597483.541","627140876774.936","",
"Saudi Arabia","SAU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","1998980666.66667","2161704511.11111","2731714666.66667","3878685923.15236","5951640127.38853","14903186208.385","28581089014.0845","34300631680.6914","38230222662.8895","42599358883.4359","39584362866.2196","61362175672.4589","104411278444.104","115769696969.697","77740796919.6663","49690593342.9812","41296821793.4166","31243235781.3363","23221442073.9941","26447263017.3565","27645126835.781","32174632843.7917","47445927903.8718","50652603471.2951","53610680907.8772","45678237650.2003","45960747663.5514","53521228304.4059","63501201602.1362","64989052069.4259","43493066666.6667","56061600000","82259466666.6667","72980533333.3333","77641333333.3333","98956800000","131920533333.333","187388647220.517","225506542056.075","249318478985.991","322853600000","202056266666.667","261831200000","376224266666.667","399419733333.333","387643939066.667","354541430160","218010394722.267","200860075477.285","239993341453.867","314916582179.44","285859922577.6","",
"Sudan","SDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","190333333.333333","189000000","225333333.333333","262000000","250333333.333333","239000000","246666666.666667","282000000","294333333.333333","336666666.666667","398333333.333333","415333333.333333","461666666.666667","530333333.333333","584000000","677000000","783333333.333333","816000000","607500000","899250000","789333333.333333","963500000","918000000","872230769.230769","820571428.571429","712800000","747500000","1113055555.55556","584476190.476191","816777777.777778","499000000","379500000","369020533.880903","375733207.784055","600118784.530387","687264417.283526","555550847.457627","624215840.57879","754007519.920319","831000039.59612","1959294026.13566","1502577773.4828","2069337700.80893","2616599317.9554","3810409600.24815","5086917942.61319","6832645406.4011","10045701106.0959","13138471581.6668","7977568937.35196","11484242890.0846","10024154589.372","4864730110.55712","5103738632.53621","5292261478.25608","6078916177.0516","5088615985.76562","4313255937.14134","2621211724.33664","2341152055.82518","",
"Senegal","SEN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","168550127.890479","224220965.684579","220365435.075185","197692086.519765","207658218.390667","212163056.99744","231503660.367697","212961637.523445","258523833.071658","267008926.414366","304596799.688607","299524430.761045","428828227.402189","458246864.655466","774649346.001715","889748165.267914","899071071.59012","1097890900.04908","856134406.13251","1122831404.66591","1059910427.24646","1275602378.04088","1148751453.06901","1235618658.01664","1163901069.88843","1043715297.23294","1302687725.98907","1355918432.89338","1406835574.68216","1521545352.55434","1838986070.94326","1642175709.279","1698959248.45424","1456846737.88134","1558605413.64293","1906401737.03852","1730536159.15007","1615744070.35901","1763790642.72708","1827095461.72798","1654350828.25088","1773819370.19679","1927765449.25725","2311722942.6757","2759309509.56757","2978080165.03747","3036158353.35188","2871511233.40903","3497613806.71466","3116968874.36167","3218800216.57485","3792732561.96411","3967114126.29714","4209550908.7272","4311504862.81418","4030818402.27452","4105254827.15654","4604564108.18992","5347710355.54279","5374064530.10782","",
"Singapore","SGP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1147523846.85744","1089017378.8057","1141219129.75304","1295243695.2829","1091630733.04586","1201130275.70887","1351659479.94251","1415000653.33856","1791552332.41866","2193159545.27636","2420456030.31491","2704396968.50908","2904841511.78418","4373973333.33333","7804712297.55026","7724978456.23538","9457765782.48218","10772340942.205","12436295810.4452","17169305189.0941","24031178147.7053","28092845133.57","29812562124.2959","29675560747.6636","30900662565.0734","29160517556.6077","27644243443.4798","34308211628.5478","46864672364.6724","54623086861.459","64045069989.2324","76631490593.343","84308164518.1093","97965837356.1084","122469294225.481","159044094821.504","169137092198.582","169507139008.621","142984165869.981","152503834808.26","180957134570.766","164229725958.587","170349156707.249","197816209390.426","246120399952.668","287771208844.028","338933161306.564","385007166080.552","443359389356.138","370529804056.377","474820095342.868","567998330418.19","580494438665.28","600013186286.262","604367926761.897","549431990107.652","526075859572.928","583579115069.882","663143979833.927","645592728338.953","",
"Solomon Islands","SLB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","69064582.8545162","68170116.3628875","69388821.1736026","96333516.5266546","77120475.4186926","77289692.7935688","79718464.5335197","99447779.1116447","96284667.7132391","90912685.8589054","107448062.472374","128410914.927769","158766508.768077","170808774.381722","188114742.06524","194537909.376402","219591595.146493","170508347.869424","172092350.302805","104816365.029771","66123531.640773","68560336.6524419","87864213.4853915","116023354.309458","141024449.195872","165043695.380774","214943805.541035","269474180.100414","234921787.709497","336043276.086552","541987358.172039","635199994.561671","598000000","595075929.114748","520455557.38057","","","","","",
"Sierra Leone","SLE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","108122255.128728","103739958.504017","104299958.280017","94448134.3041423","78120031.2480125","112920045.168018","134760053.904022","131184001.810099","129248659.435402","141729814.220021","156290000.362378","170571070.173071","128140613.205852","136415176.624509","190441625.91687","220819890.819985","251666984.187464","256578379.777414","204093165.946797","110166389.968865","115540150.202195","127012171.181782","58414118.8168034","224167528.009238","303069450.083041","223145475.063949","225361107.664701","243739338.710562","214817781.337605","186687224.669604","269120504.516789","161860434.322034","164289127.837515","112226184.411615","94546559.2223075","92561800.2438754","115314755.508819","85492032.3238426","107153406.383992","192923463.520593","238584015.103839","290042436.853011","317931420.720122","336802821.452521","338717766.509754","331270804.719921","432978661.228543","478655062.615394","1251015326.47876","1408534692.48268","1542664519.09205","816852288.770686","915541736.271861","974210447.75792","713559228.928898","659056080.210951","",
"El Salvador","SLV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","231600000","229240000","250280000","255960000","243320000","281360000","292160000","367680000","432120000","540040000","622640000","827560000","1122680000","946719900","1280560000","1220920000","917000000","774247000","858652600","796567700","848385400","930400000","751724100","662448600","578784600","891100175.395367","904756600","937870800","1294122000","1529942400","1923081200","2026644400","2659875600","2667080400","2752938000","3161574400","3071774700","3231026200","3433269900","3555578400","3713680000","4150320000","4349400000","4809800000","4215800000","4971100000","5878600000","6110240000","6536780000","6677030000","6911040000","6884530000","7251410000","7517170000","7982940000","",
"San Marino","SMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2476172231.70798","2541293662.14114","2580002750.61004","2757689832.53493","","",
"Somalia","SOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","22945943.7816225","30659933.9760264","26039938.0640248","34299919.0800324","36679918.1280328","41803776.0573437","38499782.4413054","37099777.4013356","42699730.3616178","48985714.2857143","37142857.1428571","43907626.181859","65615119.5541611","70524571.5195415","81652120.0953137","88594086.7355044","81000763.7807784","101014492.753623","145994475.138122","143504008.39895","200271074.389354","173525712.111604","201101592.528537","173400620.331603","115004196.817526","55477537.0786517","64782760.6451115","67562031.2165816","50072045.8179424","83929436.051234","89748800.1772086","","","","","","","","","","","","","","","","","","","","","","","942600660","944701297.999998","1037964070","1067190800","994339300","1119461265.92217","1120361324.45515","",
"Serbia","SRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869519774.011299","2447299813.78026","3472726350.15138","3643557841.84711","2082768083.00819","603908121.31229","2681201308.55116","3440308206.89366","5203770400.13615","6571202472.0202","7741608183.01461","9563353180.69038","11781287690.2153","14845675522.8943","11899419359.9938","13489125666.258","16256083858.1056","15524118113.1093","19285832719.7744","19802613644.2046","17915468415.9932","19742887851.0468","22297844539.987","25540389777.4996","26277886091.7286","",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6023322267.56988","6432168450.14828","6774172858.43185","7311311555.07744","8008138635.994","8400857127.56235","8970914257.58953","9281474387.33759","10197644554.746","11001279320.6186","12064106393.8479","12631403850.577","15147345631.2787","20667956628.6627","32759284202.7079","32161815156.392","35215839584.5697","43173898610.0068","45350359135.724","60931349961.8962","85916227295.4585","71712204171.8007","60758636103.7589","55628272932.5397","54330978777.8761","53287179761.6404","53989284428.5661","67780087374.3035","67674274052.1936","74732766031.1476","80298690635.4562","79215921908.6886","80295522883.4294","73564961050.1704","76815632994.4467","95499970303.7999","101554668990.798","107329377430.025","95663854671.8333","98523045047.3737","120478492793.291","111478217075.974","120943176277.533","147859494540.614","177953958277.393","222808396129.951","292459598159.86","328798368016.573","414441218244.76","310930765047.376","417373477889.485","521786895020.825","527537602178.181","471077324500.561","479243215989.273","350165290085.575","318886077845.745","375967685761.662","421237601420.68","407579952146.428","",
"South Sudan","SSD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9630874288.71993","7377203307.64568","8970707666.27619","9850171395.11542","5110494406.77966","1794877728.81356","5360319322.0339","4397355862.60474","","","","","",
"Sub-Saharan Africa","SSF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6069136853.59148","6481092801.47368","6825698563.24409","7366922843.54764","8069050129.70354","8464755716.15325","9039148813.98369","9352071125.78797","10275209865.5357","11084957237.1226","12155868384.2581","12727480818.1671","15262559351.9789","20825161213.5731","33008457827.734","32406444313.1328","35483698257.9561","43457415784.4337","45673484300.1998","61275878700.5222","86201976557.4257","71983865963.6407","61082456493.6906","55985129085.7225","54698721711.6367","53748502523.5582","54814182172.4913","68939433143.1078","69048148022.4275","76097885975.8972","82053573101.665","81034552544.5634","82266237608.2848","75557076212.2577","78932589126.3839","97960369702.1254","104602359323.879","110052531373.53","98628138271.8629","101541209532.384","123877413296.054","115255958095.969","124568706905.255","151837485418.688","182158048611.741","227409609716.654","297459464832.879","334323970409.929","420543658789.137","316217574220.303","423428105679.388","528848476242.068","534867826154.923","478156940966.397","486679577756.731","356877211861.221","325454627346.935","382943804356.871","428353960088.06","414326921725.882","",
"Small states","SST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47346824645.8898","57975467218.148","61790857255.1787","64198928777.2361","60739516280.4057","68135679396.7041","79247079032.2838","76049761627.181","79067120710.4897","93662837006.2439","114539171788.326","138506965214.32","162700600829.546","195288320865.914","246333074498.314","187290227204.181","238895713669.571","326801503517.297","351193322750.076","358578635608.896","353327996239.056","268052787930.818","244160409862.974","276366509295.285","314282563277.164","296784993969.134","",
"Sao Tome and Principe","STP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385355541.78664","1589435336.97632","2010564663.02368","1710018214.93625","2295476069.06097","","","","","","","","","","",
"Slovak Republic","SVK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3035595479.93906","5934465323.27853","9799241816.53513","8665771843.52307","11155008897.8527","13934637908.4967","13765020278.834","14852919451.6823","13589532386.1729","14114444917.9629","15520010134.5126","17565070246.085","20013929041.9725","29182816027.088","39585649366.7743","45394964556.6472","57443155187.5549","72086157952.3679","80524297641.7167","60583638510.6974","69727530607.6197","84162728632.6801","85952964123.7718","92420771966.5236","92590193818.9975","81400844579.195","84017898919.7096","90870846654.8778","101703390231.19","97132332034.494","",
"Slovenia","SVN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14747182203.3898","9892826086.95652","7386170400.9434","6955369312.16931","8058963720.93023","9701955115.24464","9921480169.97167","9875306122.44898","10518606462.7813","10017114040.8701","10172240637.1072","10802787759.1313","12290189526.1845","15114769177.369","18946986796.2133","21655505534.1375","25611438966.2527","32595881467.2872","36838675845.906","28842909141.4282","30955558259.6818","36188777199.2894","33953235581.0572","35922181727.4298","38023086500.1134","33243499233.2779","34714574721.3965","40388825720.1401","45926691437.5208","45367241857.5686","",
"Sweden","SWE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3310997354.29576","3497752265.29054","3718924258.72426","4032439320.91076","4573144651.28367","4928599649.01515","5255843904.10567","5621078612.80804","6093514012.09964","7011678685.05595","8362522809.86623","9215370569.0708","10790841802.4525","14835409291.7821","19375137405.9558","21260077549.251","22510340228.1962","23577357416.9939","26861948655.5273","34178610016.0948","38589321212.4078","36094521072.7969","34439813930.5383","34711176585.6712","36779614956.8413","37268758121.3171","45859726683.1377","55059451611.8857","61701442257.4749","64474150677.0696","73113159931.0671","71559304836.7094","73802924035.8529","64759616619.9861","76951399688.958","99234716050.075","105111989263.346","104930909376.678","108380482773.368","109934280596.437","113698565846.631","104038105933.721","110067473888.529","134823837849.202","164409367388.317","176558857769.868","200916212626.386","233886636681.068","254126018418.777","189692701664.533","221523364067.805","259899243504.959","248769750722.6","249565101475.469","251793490103.538","221067597699.186","220140602021.142","236613045812.244","253749019031.884","249617661432.99","",
"Eswatini","SWZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","16939661.2067759","18059638.8072239","21979560.4087918","32059358.8128237","34999300.0139997","46339073.2185356","56278874.4225115","55018899.6220076","60338793.2241355","68458630.8273834","78398432.0313594","92561521.2527964","98347860.0234161","156195965.417867","215452538.631347","210277214.334009","206301747.930083","198827046.918123","214351425.942962","259206462.342599","404340010.272214","429712460.063898","356879720.022103","345031864.285073","274452653.697553","204597597.732692","308884026.258206","478094302.554027","531955179.239059","586189842.528692","657911722.645229","685120414.297614","736802699.859748","777483857.147229","903787315.534527","1019656474.86973","951315562.998628","1053208550.34722","1059266139.68128","1006123414.35469","1238728118.96596","1141012626.17463","1160646199.96774","1840996073.86942","1981737785.6214","1804665324.7999","1837879805.06535","2118881695.85829","1744257989.15412","1775447608.48272","2062831284.48888","1678871396.89579","1793016565.16443","1863608072.41769","1939667087.45289","1751537858.04508","1681302489.53065","1915868748.78089","1886791240.24743","2052248996.53979","",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029217877.09497","1116927374.30168","1241284916.20112","1251843575.41899","1220502793.29609","1168882681.56425","932737430.167598","800000000","","",
"Seychelles","SYC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","8673003.3506518","11089068.3242097","15164545.9186657","21890203.9465137","21153012.777189","17156023.2333964","15274073.0400694","20279885.7829013","25707951.2305223","27990001.4018034","18399843.5000997","22156074.1726406","31823883.7943134","34277207.2040793","56494406.8654088","48828767.511769","47962865.3429391","51147737.1417543","50570631.7496736","53235893.2358932","139524537.717057","113250303.404094","122321126.546436","145086382.779598","464069445.902902","521402304.737516","543132354.014598","627255559.464514","621180909.090909","719670181.818182","857524992.300306","936671039.083136","980668675.717971","915141837.926803","909788635.873979","1020732566.02859","1053115826.67621","1206117252.87576","1182012881.56336","1117028068.40971","1151761314.15358","1351236868.13549","1333887194.04809","1368168575.19507","",
"Syrian Arab Republic","SYR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","183179975.970817","166354556.617834","232483194.226885","233218642.819116","223808511.764615","250836078.301829","237017341.026695","248911546.597764","304528170.604959","384128076.558492","382808209.78169","459140870.58361","567251419.630939","730240855.933878","1269930698.15877","1493538004.58159","1523378473.31232","1429054704.73747","1407153910.38591","1941933093.65569","2433274526.37645","2481042398.7989","2317931317.52132","2382576880.88819","2222309622.74577","2063703244.44661","1530228810.91534","1817810205.67188","1813488338.78003","2439160454.67303","3488165259.69078","3168250000","3479921426.47904","3816418520.72509","3346540000","3537504990.01996","4388662674.6507","4702704280.15564","4640692307.69231","5129922480.62016","6839334310.23655","7464741325.57656","8216795445.30297","7305994716.52103","10048415841.5842","11655517241.3793","13167996089.9316","15613886331.5979","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","41987616.1525435","46459419.3049746","50177660.4283923","48137413.9582585","53846256.4861626","56286114.0825872","60213093.6165076","64603586.2411336","67829222.5162336","62287914.7748169","76302006.2900195","79858965.592122","85268097.455661","101796566.298977","120007833.181976","124525763.299884","139294049.598385","143615634.214981","182936219.148897","178553422.862544","175041293.642494","132421607.297518","54751112.1660855","136673323.981668","165602339.466559","123003840.704924","143026030.430362","179740702.656451","222673412.86407","197582396.449189","234367649.887532","224348650.812866","208710953.267158","194955465.87014","190020005.234106","317076043.918001","281984797.647318","286444689.408079","322640866.59283","281123360.420699","233937659.160846","250908652.498499","253418848.019614","675636759.19223","2256048302.98594","3190156278.40163","3534906245.59746","3849613664.06085","4437596327.13004","3264609061.49225","3930727091.03561","4732260047.66911","4757484164.62592","4347930831.08389","4762356368.19952","3285310490.30322","2655214530.54105","3387430128.68017","4067531256.38563","4157368098.56787","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5573172118.5726","4962748863.00284","4751423382.23436","5382869208.64989","5876806134.64467","6637273999.10346","7168953680.34177","7004627430.2061","7323363364.85923","7689571324.01733","8223874962.11553","9085063581.49713","11138341839.5747","18202151746.6319","27495628194.9095","26351873248.2916","29575001730.6258","35197388353.9763","37999039186.084","51900158443.6467","66860432255.9605","72004918286.3169","76374010335.248","79414464873.5968","87486871487.9167","83956309039.3472","81787016798.4666","101876354732.067","125217927687.51","135796764854.072","157789936071.327","183009906136.537","214834087629.928","242629042738.633","307131488727.041","379028178833.096","427638322728.565","471635565804.631","438733267209.072","474331543119.214","574929732568.599","570301775982.386","647480851856.364","798475442377.752","1024879365799.39","1255121710858.75","1551876614797.37","1902724827982.55","2238224541617.05","1895515333093.59","2469679116030.7","2961215294167.35","3157396053698.91","3360348751299.03","3492541827802.96","3331142503775.08","3186006219563.88","3540051200815.66","3879716585945.21","3865765559546.42","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219485274982.904","173516334446.136","460760788190.941","300585240576.125","236054419450.913","255552513128.373","248558764649.436","259216592804.488","258100508791.23","240954491312.57","289768676765.608","298082148220.139","327159040640.049","409116421830.402","541636353035.049","669759309845.561","818271472756.45","1007077408717.79","1304578345694.39","948035258818.426","1152936280590.38","1455010641545.44","1495339308285.75","1534575813097.84","1513283843557.75","1195168765011.39","1125016575933.78","1324272523572.56","1542292700101.05","1535099513140.68","",
"Togo","TGO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37708626.3143105","49603527.4388292","46343063.3935462","36412064.2536581","58256753.9440519","59902254.9088818","84046497.7792105","87870816.7327843","101651405.470974","122866733.266503","126062944.663066","134158081.251033","131854604.813124","134617106.167549","369940092.985305","267965252.674944","292993680.699559","322394939.834264","527351593.731872","445904897.763086","580273710.287221","444924500.103963","412043218.28279","348233629.345048","367999845.293595","369048867.812395","466639453.442751","516742399.428223","601984527.353195","536694494.469266","545098033.23823","535853578.200321","455990718.261767","300774173.213553","300177570.002559","424723384.869109","487731055.704166","434321206.833869","471224952.953784","455092409.912569","419928303.793258","428890160.612301","514236826.391035","692499642.550081","750964252.615256","810928660.899114","831033136.791077","909564359.559227","1135689997.41629","1196576436.03806","1297652377.96798","1689772659.27156","1750943039.97424","2008533718.18888","1817014148.44905","1498688202.5508","1578380292.05259","1596123837.02797","1710977924.96667","1650459199.43473","",
