"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"South Asia","SAS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3939579771.69567","3947941499.47174","4197247796.2686","4696729266.60526","5286236731.07119","5568448759.90645","5392803443.49999","5555189526.50199","5042077803.82088","4962735054.67623","5440536319.14338","5674558079.53561","5230588691.58812","6894448650.91044","10328942246.1325","12138848033.0359","12008868953.9973","13184436133.2078","15944230717.3534","21383788311.6953","28952762562.9615","28643404614.8647","28795707809.5116","29289291751.6324","28807254943.5101","30923684889.7091","29781787988.2064","32171799265.578","36780110808.6626","39948402357.5944","43868811766.2481","40234964240.6067","47200742286.1817","49996921457.0931","55428970899.573","70317523744.5545","75450905152.5511","79934062754.7356","82056747878.2917","90284303664.6478","96509309767.2658","97141928188.7828","109012952853.688","129899170671.042","178098634281.834","235375018081.956","294316851852.438","373222425480.438","440090120630.742","426973468281.307","539147275306.765","681976835765.312","693335616563.054","653145580903.436","660760392896.864","601673917131.304","614853672575.526","734671221141.4","820651137444.87","779944898869.521","",
"Saudi Arabia","SAU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","1035019955.55556","1118868488.88889","1159604444.44444","1287311446.91094","1765751061.57113","3126406140.39821","5995623661.97183","10165117409.5975","15522308781.8697","24156477830.4162","33388633956.9361","38305165436.8008","44920491778.6395","55459275683.6659","59944577329.2107","61584659913.1693","54097332576.6175","38070679182.7719","31120442884.148","31821094793.0574","31068624833.1108","36304672897.1963","36904405874.4993","48117222963.9519","49331375166.8892","44483311081.4419","35240587449.9332","39711615487.3164","42253404539.3858","43199465954.6061","38830933333.3333","37485333333.3333","46926133333.3333","44058400000","44830400000","51744266666.6667","62350400000","81797389981.5858","113494793057.41","145279252835.223","176684800000","162069066666.667","174202933333.333","197977066666.667","215206018933.333","229900800000","255383052343.417","247307252133.333","198110220198.136","201975700072.876","209589393636.078","218940847166.779","",
"Sudan","SDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","170000000","203666666.666667","232000000","283000000","289000000","252666666.666667","240333333.333333","290000000","328000000","330333333.333333","400000000","456333333.333333","480333333.333333","608000000","952333333.333333","1271000000","1336000000","1447333333.33333","1167000000","1748250000","1726666666.66667","2369166666.66667","2256222222.22222","1748076923.07692","1597642857.14286","1473733333.33333","1296562500","2244166666.66667","1184547619.04762","1428809523.80952","876803278.688524","1335500000","1014630390.14374","642656622.724419","1269139502.76243","1355730074.02307","1250786296.77007","1461937107.31738","1707017031.87251","1808999881.21164","1644905997.19975","1686823734.05489","2578329193.72603","3029863859.29956","4298436082.35431","7533463158.32683","9554284641.95257","10403689995.5359","10681493302.0764","9990560728.5796","10023443504.9962","8869501652.68243","8179709516.58357","8594813068.37319","7344705947.19727","8111848896.93231","6485538847.99219","5525017656.92593","3317651989.41771","2744991690.71261","",
"Senegal","SEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","143493527.315664","198502373.926033","196614625.705513","202039309.949628","216640029.371533","205341500.367612","226105944.64963","228997425.535295","328391336.128687","342899514.047338","342834976.186614","370719752.246742","474010669.432308","602242559.745932","861209155.097848","991658762.210081","1064449145.25409","1280018879.3609","1204776997.80234","1437171698.64907","1701123579.77586","2071412516.8838","1709862871.96075","1818555056.49179","1684819715.04746","1471159810.95433","1731859997.71944","1847796389.36597","1867705031.04877","1922398997.63797","2329304860.27567","2198632472.65487","2336975722.70845","2111659512.591","1917568196.91908","2305460302.98805","2101255506.18079","1984690568.15382","2181912499.80083","2282800128.82916","2204811884.18772","2331906706.67366","2631131818.58746","3363575396.29625","4043461409.83046","4676341958.87865","5106120395.28","5399143024.30296","7018384999.01631","5273903541.8859","5209793241.35302","6428780902.47907","6951785963.66356","7216282514.09801","7258511418.46409","6298158510.73313","6197109848.43883","7511562339.67506","8713715902.43165","8892185897.85821","",
"Singapore","SGP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1243760616.7516","1200313602.50882","1227165817.32654","1428982098.52345","1188749509.99608","1308996471.97178","1430844113.41957","1505978047.82438","1869691624.19966","2349960799.6864","2785476283.81027","3165523324.18659","3328711443.27531","4708693333.33333","8589077887.19785","8250441134.22791","9896765487.28545","10869354055.3667","12716323686.1523","17695118733.5092","24854915846.5925","28576639267.7004","30107256117.764","29571682242.9907","30939233317.558","29103089400.4032","27154402072.6331","33687287590.7045","44438888888.8889","51266199562.7112","60411526431.831","70627959479.0159","77979742173.1123","91975244460.9481","110553358648.684","144307111612.812","153368581560.284","154759496228.448","124556106596.558","137830973451.327","169104176334.107","149416922475.861","153297944822.964","170520548731.489","215774405395.811","249571016582.552","293286046950.721","328426050029.859","403357551770.443","324909728429.013","411720572057.206","491018126888.218","509005841401.936","528920562614.88","530567595296.346","465353578702.357","442467462902.642","496752045767.253","557047597864.769","541838806626.594","",
"Solomon Islands","SLB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","148471615.720524","118216455.565853","130071391.258924","141713119.258852","144921663.965424","157737582.543784","134877452.203864","184825930.372149","223486830.629688","195705472.951598","244769412.111389","235852600.662546","282837155.315745","319620830.041927","303972518.277107","315416105.877075","372487825.876402","248172605.698148","203034248.982038","168091336.045118","143728685.107995","104137031.768611","105397087.624402","158924205.378973","226018937.8345","261396938.037979","330413617.35494","408773474.10266","344312849.162011","552801413.602827","649689974.219046","650800005.438329","708199997.261062","717554526.595528","615648426.345913","","","","","",
"Sierra Leone","SLE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","109755521.822515","112419955.032018","118719952.512019","109222915.547627","88560035.4240142","102960041.184016","127200050.88002","135877741.324405","135117922.231019","134624948.857219","169499252.449849","234175716.96264","172082240.034506","184910597.470563","230650213.93643","300481565.228909","420651552.6767","443016133.206798","335930246.639487","219271957.694409","134903085.718839","142324303.101688","73576932.6373353","162625216.115844","151842280.248508","164863828.933509","220884259.408133","226153078.340458","223732478.97477","219705726.872247","233892960.627237","230235699.152542","302772890.192245","128198675.496689","143021872.601688","133349961.201641","250503322.020936","300799536.792287","373951405.431158","443246731.121428","421775811.646244","483591170.019942","472171800.540003","532971850.529371","643759697.04258","685540147.386765","888970139.545699","1896478864.56106","2295138524.33045","2894443249.83241","2629234393.47685","2001365444.38534","2002833182.24286","1796266881.562","1602530536.05603","1546805327.56294","",
"El Salvador","SLV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","252880000","276800000","279760000","273680000","270680000","278120000","315680000","355440000","475720000","680200000","720040000","857200000","1102320000","1236480000","1286440000","1188160000","1154480000","967760600","1048723500","1044917600","1135807500","1095515800","1033141700","933715700","1035800000","1499153633.11014","1603417100","1891815600","2281645100","2705134100","3373053900","3272855600","3836743500","3990321100","4129349000","4935859900","5021277400","5117092900","5603962500","6021905400","6533150000","7602490000","8855300000","9699500000","7413800000","8595000000","10201700000","10495790000","11155200000","10969480000","11033350000","10731450000","11309300000","12638950000","12872830000","",
"San Marino","SMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2085251771.33993","2159658747.26686","2217609674.13014","2365267010.75385","","",
"Somalia","SOM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","30939958.5040166","44239946.4640214","55999932.8000269","56139923.7840305","69859927.2560291","50301711.6297302","58099664.8420109","60479637.1221773","61697616.3743018","72457142.8571429","54000013.7142857","65931612.9394271","85672143.3790347","136273183.156889","186973778.554408","191088160.127085","192486094.996029","295217382.028986","316988817.679558","445931808.923885","534102368.090059","477996187.190869","526993563.685709","533432443.476805","481494597.283007","169206456.500803","273465478.015279","315205176.136978","230343008.3312","490450254.295533","346105374.489338","","","","","","","","","","","","","","","","","","","","","","","3560952715.70339","3904049179.59117","3987254873.5","4194168700","4624016482.90814","5124112018.79387","5501831696.93713","",
"Serbia","SRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1384067796.61017","3911862197.39292","5400470206.18034","4583104039.55816","2969446469.15062","942619356.329919","4647699947.84327","6295732961.89496","8548771042.66012","12833921420.1783","12471833413.7765","15417941256.1918","20858224058.4396","26220470717.0224","17917945386.6938","18599441134.5072","22563779942.0182","21492658567.9973","23262513959.1986","23603527164.0954","20707756724.0197","21706648849.4121","25206885927.7517","29908522177.6669","31416375929.2197","",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6350089359.23933","6515587915.3278","6527092319.31423","7435345794.54505","8539378091.80659","9574336797.31033","9517675789.13192","10249064483.1531","10529247315.5344","11701907477.6955","13792824759.0818","15222746712.2748","15484458590.5583","20823139464.1983","31437522249.4264","38939630235.8145","41513288356.8141","42963904527.9594","49100534233.441","58026283403.0107","77580857999.2068","86426715663.5685","70352590198.4132","56365334645.7446","52847914986.9882","47330574915.2597","51229331069.523","60838056377.6332","63461165450.0977","65421646330.0276","70936092348.1479","72366681263.6061","75129272645.3478","70140672576.1214","76013763005.5378","94883063372.4826","99940977193.9469","107926725680.775","105514254931.454","96495563899.5241","102075373682.494","107146788480.307","115538146701.787","148259399818.486","172812195060.578","209743570224.544","250666320860.304","324725066415.322","383604324502.957","347527634818.05","400962921124.446","479886651264.673","473752726195.399","497821429151.344","495855919426.222","431847661869.768","388795530557.013","414823944063.222","463786378654.434","474027186883.523","",
"South Sudan","SSD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4556634294.45799","4222409862.32574","4308920517.1591","4047444596.85514","3434803457.62712","7567840881.35593","3664089627.11864","3467364408.19044","","","","","",
"Sub-Saharan Africa","SSF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6391345561.89787","6557919353.55918","6569498501.06423","7483652852.22287","8594857990.30927","9636540769.07905","9579511637.2564","10315652125.8549","10597655291.6299","11777934166.3104","13882436029.3022","15321648111.5862","15585060318.4285","20958426326.0237","31641770208.0977","39192619002.6765","41782998047.5886","43337995555.2983","49540938714.9028","58557621300.4696","78036895068.595","86735414101.288","70663368241.4964","56726833869.4939","53269477325.9826","47872855535.1174","51992081514.7597","62025162760.9401","65071915578.7084","67116741971.1252","73057503653.2524","74429291356.7746","77353833740.1013","72540411572.68","78618769112.2476","97607937253.6528","103238009675.526","111078808721.909","108718218944.958","99939499167.6178","105521062783.414","110731936140.308","119025278475.602","152070305005.238","177181947236.015","214889641698.154","256571532428.642","330987819471.294","391148546367.893","353703648906.073","408243785651.208","488571865301.851","482662765125.219","506509014944.568","504778451422.198","439713637800.136","396694923646.755","423641633340.005","472991410407.783","483103493429.85","",
"Small states","SST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43062049261.6309","46839377008.4526","58701125188.6022","62289931958.3809","64826603443.9141","65468300137.1715","64225117048.3225","67422508315.0378","66820496071.6669","70835564100.1235","82810738159.3922","98690938848.8092","116748692474.329","141019780316.043","170628988692.019","199317978472.207","164151908612.57","182493594254.254","227326423196.823","248017791502.732","256426091620.6","260257382176.837","231466571227.183","234161062431.463","250081849854.06","272879167888.028","272770465842.77","",
"Sao Tome and Principe","STP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192914677.26063","1387613843.35155","1846265938.06922","1697267759.56284","1678079696.94762","","","","","","","","","","",
"Slovak Republic","SVK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4251767394.61656","6602608480.65274","10819201707.8535","9869717732.49004","10695987661.6443","14115313725.4902","17460205323.1939","17726047354.7071","16884531826.8263","15572694438.5255","16213519439.8378","19853928411.6331","22273827404.4796","29407058690.7449","40478726098.8329","47356445715.707","58960960983.5654","71712529427.8675","82307496704.2625","60733641289.247","70007206671.2018","83464546479.3141","80741861279.5013","86888886940.8626","87715775381.452","78680849432.0989","81374241692.1209","88760585272.0131","99704912876.247","96717860030.9332","",
"Slovenia","SVN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12933093220.339","8912382608.69565","6661506485.84906","6919187301.5873","7870249302.32558","10180543873.8374","10189789305.949","10111527611.0444","10893287651.4714","11000424522.0831","10918374946.1903","11020070088.845","12057382543.6409","15208840680.3193","19444956402.5909","21887254072.8765","25630375109.7729","33233888584.7249","38008065035.8869","28134378994.165","30445932973.1529","35562139668.336","32370083673.1355","33658620396.5853","34650900816.046","29795639086.3094","30894736428.3544","36028257508.6448","41328934387.4541","40784708774.8705","",
"Sweden","SWE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3412118647.54281","3435935928.60627","3674889647.01141","4001303566.60802","4539339896.57003","5144142719.75107","5445177562.07353","5655628630.1135","6170823804.06003","7153189116.61053","8511452485.88881","8730027117.18918","10058020535.8643","13262272571.1538","19719197188.8093","21285589566.9765","23742183475.2864","24866392806.1407","25733442735.421","35107292808.6585","40810546387.3652","36195754038.7882","34939660809.2191","32803783438.3274","33291121037.7427","35757544253.1875","41776926694.368","52324859314.8697","59068620903.5122","64198247529.8205","73057820504.1563","68543354609.3427","70552845221.3331","59040650615.4123","69267366511.1457","84138337095.0332","89009991052.7885","88157670696.4073","92940036981.5972","95341305189.7754","100453275414.202","91304566709.5875","95989771081.7389","116750182407.281","138259331328.498","151929587453.667","172232793906.373","204124400781.204","225084280317.398","166123624866.08","196190670652.162","232621994257.886","222400808657.397","224695020933.209","230849822578.612","201824555274.655","204349649954.888","222899873696.622","241335010126.525","230752001384.315","",
"Eswatini","SWZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12039759.2048159","14979700.4059919","20999580.0083998","28979420.4115918","29959400.8119838","36959260.8147837","56698866.0226795","62998740.0251995","57538849.2230155","57118857.6228475","67758644.8271035","74944071.5883669","85989332.6395213","124639769.45245","156585724.797645","164029749.830967","184222631.094756","208716651.333947","295193192.272309","408885721.073889","618130457.113508","604860794.157919","546417388.100939","557759626.604434","458618586.050295","335179270.322552","358293216.630197","479616895.874263","555487134.374313","605559118.465703","767813396.204538","816658349.328215","977615497.896213","1036592098.41785","1034169651.90943","1252954674.53337","1292343776.89391","1307297829.86111","1336847692.78078","1257913675.42352","1479696792.41477","1264818761.54302","1357182103.65535","1940920261.21327","2178217691.49793","2153311024.79833","1681386945.28539","1865728929.51429","1977703614.487","2068282320.59195","2671900180.29831","2214226990.4009","2099931242.38733","2127109310.10554","1967628341.33441","1665233707.03655","1625343075.27057","1949866370.57932","2068033383.43366","1931599397.92388","",
"Sint Maarten (Dutch part)","SXM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970055865.921788","1026871508.37989","1187597765.36313","1303631284.9162","1134804469.27374","1131843575.41899","1028826815.64246","1235754189.94413","","",
"Seychelles","SYC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","39173011.2173074","45757616.0706253","57828971.9796189","84447900.9710702","98787068.1245609","93272841.7349807","97873776.7295812","87782720.9751585","87652597.6831228","98778395.5524869","105550751.131018","113195902.982961","159120161.973418","164754300.456896","186209035.207705","172125801.145709","191504519.807103","238320563.543375","206172316.942917","232933282.933283","378654701.301837","340436305.035513","383025598.145227","433700140.383715","503614004.690399","644663559.539052","595571514.59854","610559020.127021","684576418.181818","919168490.909091","1021807960.57757","948944665.801137","1084488802.18246","991699130.7798","1048325079.96487","1187202665.37436","1242095424.47388","1221899698.94756","1332865300.58289","1186255800.32898","1326103081.17361","1535355961.63569","1558271796.71495","1566078647.522","",
"Syrian Arab Republic","SYR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","238438301.170782","211572015.682029","239475795.744467","254143983.498937","257291287.21886","250835035.125931","308588670.99546","302663380.26177","359837630.953134","486948425.933921","459569650.287243","589872637.48225","739337956.24238","851109749.112374","1775235142.92686","2364286441.73016","2669065168.59956","3190648327.75737","2953073423.78087","3645326490.14592","4719467802.55842","5216657667.14307","4142960026.11971","4783518214.0164","4283246523.13606","4168711441.51585","3015259367.42632","3350430973.55976","2803717240.23805","2919875149.63735","3440367092.88036","4163791666.66667","4987517668.02724","5602184877.65674","4594640000","4323552894.21158","5252195608.78243","4903093385.21401","4696403846.15385","5078313953.48837","5523717814.52795","6168564305.00727","6591622610.81741","6235988620.19915","9987584158.41584","12012446992.3372","12907577575.7576","15286438384.0609","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","53426872.4182819","61975054.6441351","70200150.5294807","71423855.7968962","83664248.0182547","74267243.2015406","77743900.7982369","81707046.2432638","84826312.1906279","83474196.2474812","103472052.841524","105681233.519277","113479622.404667","152093518.113477","174903172.477527","223504930.98521","228499255.326787","265386206.369672","311536380.783998","347871417.864364","298183134.077235","198725614.915719","112596761.918257","195963410.381657","221072311.200002","323630060.939021","377752728.605773","423865232.842512","446324643.225771","450301764.031217","485189440.002519","457982417.303512","466958175.50827","429082089.230711","411559916.549698","488251590.108272","467199450.144306","475289607.438732","515889603.184531","494007543.619927","480353067.932177","849538440.658675","2269814096.08466","1611292789.37964","2245029854.66627","2518057396.90444","3590201505.43924","3479736887.10177","3907578897.98206","3899422131.37586","4645436365.17236","5088490114.55949","5207595757.2162","5062672258.89634","5919969503.2357","4003726583.89541","3736368674.2076","3970361488.98308","4272464973.4943","4280250584.13309","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6116618280.87973","5362213791.44871","4893899847.58641","5368431077.40672","6006004206.25525","7005551118.93259","7649252037.71396","7813841914.66591","8216799496.93899","8397677960.4042","9275738970.0057","9497554376.54298","11364048663.4559","17288142822.343","28003200894.1048","29506512293.1832","30473996186.8953","35604907550.4762","41458078825.5502","53824491367.1617","68448181952.745","79708948186.6697","84740435095.8079","88900489506.8622","89055665519.365","97537509114.6621","90258951317.9455","100237015107.875","128599696599.91","141221766670.89","155691111974.509","181359721066.98","213471182956.527","261456286214.212","312280398603.486","393264867136.251","432936709454.674","438677785758.882","361827939381.617","402414862096.248","501209709397.459","509483796064.115","579514049128.874","722452238429.115","939557896244.372","1093795162986.53","1281093275904.82","1525942543735.78","1842705951082.42","1605512584765.12","2183477878073.51","2720218729252.56","2901935528017.26","3109181230580.58","3229258173518.4","2925348787439.81","2876335784015.21","3264583019893.72","3750882565975.9","3668109808902.09","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237740730914.228","179147949689.232","391385144493.922","284764322040.289","225440422086.445","257176069786.242","259433803222.185","284928992646.565","263950140605.745","228656922044.472","262884132685.512","271384894629.482","307679377455.939","389682746489.596","508596070046.714","609523846038.284","756740090199.593","996541725581.661","1260988192434.09","896683673453.454","1085159400563.07","1351777864318.34","1391680949823.2","1457756851612.29","1400940483324.19","1110374668722.12","1086307361949.68","1273826678228.7","1376005744495.06","1383893086214.92","",
"Togo","TGO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38214643.767351","38204515.9404241","40229565.7511676","42712464.9615291","59099316.3208003","58272451.8680867","67485378.0389322","63953423.7476367","70392913.8524192","86588887.316001","98513363.2726985","114270406.908862","129169621.10499","134111072.227815","161892608.661152","331470798.538025","288177603.729643","407864399.459947","633708200.849169","679846316.970162","640383632.39991","509694303.752049","482035810.329869","357943251.562721","383104315.370379","435379737.926337","590807146.225346","633866209.972429","725201643.320322","660797856.983658","738251853.710065","665492393.840775","612032540.864507","395885613.778091","336592974.086855","489834295.572219","646854580.488724","671613095.187104","687344292.025213","614910753.3209","601949812.093464","646463998.821344","723708091.471276","958753806.562041","1092520549.52177","1168047887.63529","1213168885.77542","1374086417.00197","1666422885.12441","1689883844.57575","1830142344.00032","2496616435.57137","2293210366.80969","2864608515.57685","2641970052.89846","2417102029.61139","2400134254.55311","2107810882.23041","2348107333.46956","2283573785.09705","",
"Thailand","THA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","480790112.266191","519127758.994036","584003831.417625","650552088.334134","730192307.692308","792692307.692308","947403846.153846","1139615384.61538","1257644230.76923","1343125000","1373509615.38462","1387451923.07692","1568846153.84615","2172743953.62002","3282634195.66039","3419302920.11993","3856500703.42792","5019534217.96952","5788769724.77515","8019041182.43392","9824969232.87296","10496095396.968","9012221685.99267","10920995995.6696","10937544946.1492","10091461730.777","10157497081.627","14318697808.9477","21214443007.998","27083534355.3031","35545758339.6846","41756450652.1194","45675804425.9668","52752887091.4232","63083936381.7097","81632698111.9959","82833873265.2795","70306654380.9363","48088366852.5172","56073539484.3668","71358153959.6827","68589774463.8424","72957581569.8753","84013658080.3479","106227176896.456","131483909786.4","145055593685.655","160397413538.365","201114269676.075","154464093006.434","207270125009.073","255199578901.799","273216731921.848","274440311137.148","254633433703.41","229553488263.445","221168844414.728","247430332529.95","283801678726.842","275171188755.331","",
"Tajikistan","TJK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685707024.929579","735202717.143439","885900830.34166","835600000","867864129.468255","766160185.423642","733559541.121344","762413909.357993","848579377.792766","926522195.289606","1146860913.30764","1444874600.23565","1682281973.94597","2349017705.55421","3707189542.48366","4153088291.01933","3062736862.43271","3303722311.02992","4131274131.27413","5030077885.894","5124470005.45737","4140473104.34219","3317810841.94642","2922776522.83778","2929108623.6944","","","",
"Turkmenistan","TKM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869992927.1904","1222206142.25795","1951162671.7365","2184704662.42994","2090200051.4891","1853898096.99202","1584677058.83873","1735263506.00765","1342892221.32829","1404226130.03481","1431372549.01961","1262451918.33514","1828838800.56349","2025937934.22881","1887023593.46642","1781062355.6582","2469512195.12195","7197896377.09388","11697894736.8421","11508070175.4386","14986666666.6667","17758245614.0351","19110175438.5965","19287017543.8596","16333428571.4286","14430000000","11797714285.7143","5094000000","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","10179929236.0512","10417828566.2026","10835866827.7599","11561380100.7516","11367953263.9662","11517979052.9473","13119186289.1085","13458039796.6719","15072183981.6634","16874332638.1796","18534923353.7536","21209929707.3379","24234775172.315","31891157880.5228","51070575047.0923","52749483066.7653","55997149317.7762","63483585165.9227","71983333565.0292","88335211785.9206","113279113848.336","125927077121.765","105122590325.662","80965456898.4034","82957777549.4052","82887166286.4354","85515392126.431","92471109091.4373","116065369238.576","122941255896.619","150616117169.739","190563803303.195","210886677346.076","233342082763.796","275285016146.641","299745405948.849","331690944854.982","386841589903.168","405353416842.095","385773159480.783","447579133139.227","440996489937.126","407144301887.171","422518051452.601","504692895366.781","599107851401.173","709262991049.022","846149450895.47","1027707694614.08","818919210419.133","1052223747891.89","1258165638717.1","1327760789826.26","1388615423876.97","1431914257551.88","1275678086271.71","1207385367722.83","1327627384034.74","1452719546941.9","1410320819860.95","",
"Timor-Leste","TLS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","605439000","753052400","810225800","566191900","440176600","312224900","406808600","644645200","816519400","1079648900","1109758400","1400720500","1408616600","1033512300","1131440300","906921000","937623300","871247400","943677100","1120693100","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93358699232.579","87456975094.8185","98728694433.4676","107223124120.356","106583919100.935","110209222924.685","108926348646.255","117826640285.959","126865557618.443","134604491803.886","156112498785.393","200112993544.254","232934070277.604","251431561509.82","308428638375.649","411544526920.935","393524596279.601","421108547002.407","442888397284.181","529836537250.271","537804932108.006","526947316062.606","448126267707.768","439023011264.632","475988197349.101","549356766740.357","582414300024.185","",
"Tonga","TON","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","23020683.3355151","17009776.3656361","19519960.0798403","28212887.7188966","31178962.6648782","36066955.1355044","41854746.0353942","40111573.1818643","42100000","40447564.721369","43380822.6831483","47652406.4171123","52761517.9946786","71192856.532513","66790623.7584426","73924988.4241395","80059386.0866883","67147205.1072675","65851156.0693642","89714437.2064839","113125344.244236","128182482.344346","109624060.150376","112420241.286863","69910974.9162823","78968275.2730157","81835734.7230738","100992155.2436","114642997.039399","130587231.754412","148874787.184646","151728607.695754","173799171.118989","181534143.518519","201533585.846478","222624812.069055","259268435.129087","286994512.950617","282037893.644019","256369861.501959","303503473.830477","271191242.784993","301925808.640579","321233020.330021","341007614.771777","",
"South Asia (IDA & IBRD)","TSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3939579771.69567","3947941499.47174","4197247796.2686","4696729266.60526","5286236731.07119","5568448759.90645","5392803443.49999","5555189526.50199","5042077803.82088","4962735054.67623","5440536319.14338","5674558079.53561","5230588691.58812","6894448650.91044","10328942246.1325","12138848033.0359","12008868953.9973","13184436133.2078","15944230717.3534","21383788311.6953","28952762562.9615","28643404614.8647","28795707809.5116","29289291751.6324","28807254943.5101","30923684889.7091","29781787988.2064","32171799265.578","36780110808.6626","39948402357.5944","43868811766.2481","40234964240.6067","47200742286.1817","49996921457.0931","55428970899.573","70317523744.5545","75450905152.5511","79934062754.7356","82056747878.2917","90284303664.6478","96509309767.2658","97141928188.7828","109012952853.688","129899170671.042","178098634281.834","235375018081.956","294316851852.438","373222425480.438","440090120630.742","426973468281.307","539147275306.765","681976835765.312","693335616563.054","653145580903.436","660760392896.864","601673917131.304","614853672575.526","734671221141.4","820651137444.87","779944898869.521","",
